Mr. Wheatley Undertook To Look After Him.—Two Days' Imprisonment.,1,,
One Month At Holloway,1,,
"Nine Months' Imprisonment, With Such Hard Labour As Is Consistent With Her Weak Condition",1,,
Nine Months Herd Labour.,1,,
"Mr. Wheatley, Of The St. Giles' Christian Mission, Undertook To Take Charge Of The Prisoner After His Release.—Three Months' Hard Labour.",1,,
One Month Imprisonment.,1,,
"Mullender, 18 Months' Hard Labour",1,,
"One Month In Newgate, Her Mother Promising To Take Charge Of Her At The Expiration Of Her Sentence.",1,,
Neil Six Months' Hard Labour.,1,,
One Month In The Second Division;,1,,
Nine Months' Imprisonment. Certified For Expulsion Under Aliens Act,1,,
"Nine Months In The Second Division On Each Indictment, To Run Concurrently",1,,
Nine Months' Imprisonment',1,,
"One Month, In The Second Division",1,,
"Newstubb, Five Years' Penal Servitude",1,,
Nine Months More On The Second,1,,
"Her Father Undertook To Send Her To Frankfort, Her Native Place, Where She Would Be Taken Care Of.—Two Days' Imprisonment.",1,,
"Nine Months On The First Indictment,",1,,
Nine Months' Inprisonment.,1,,
"Johnson, Six Months' Hard Labour.",1,,
"Nine Months' On Each Indictment, One Sentence To Follow The Other.",1,,
"One Month'S Hard Labour, Having Been In Custody A Month",1,,
"Nine Months' Without Hard Labour, In Order That He Should Not Lose His—Pension.",1,,
"Nine Months, Imprisonment",1,,
Her Mother Promised To Look After Her.—Two Days' Imprisonment.,1,,
One Month'S Imprisonment As A First-Class Misdemeanant.,1,,
Nine Months'-Hard Labour;,1,,
"Judge Rentoul Passed The Sentence Of Two Months' Hard Labour, Warning Prisoner That He Would Be Severely Dealt With If Again Brought Up.",1,,
Nine Months'-Imprisonment,1,,
"One Month'S Imprisonment On The Suicide Indictment, To Run Concurrently",1,,
Nine Months'; Hard Labour.,1,,
Nine Months' Hard Labour Concurrent On Each Indictment,1,,
"Her Mother Stated That The Was Not Right In Her Head At Times, And Offered To Take Charge Of Her.—One Day'S Imprisonment.",1,,
"One Month'S Imprisonment, Dating From The First Day Of Last Session.",1,,
Nine Months’ Imprisonment.,1,,
"Lacey, Twelve Months' Hard Labour.",1,,
"Nine Months"" Hard Labour.",1,,
"One Month'S Imprisonment, Without Hard Labour.",1,,
"Nine Months""' Hard Labour",1,,
One Month'S Solitary Confinement.,1,,
Nine Months* Hard Labour.,1,,
"One Months Imprisonment, Second Division.",1,,
Nine Monts' Hard Labour.,1,,
One Months' Impriionment.,1,,
Nine Monty Hard Labour.,1,,
"One Months' Imprisonment, And",1,,
Nine Mouths' Hard Labour,1,,
"Marlborough, Nine Months' Hard Labour",1,,
Nine Other Convictions Were Proved Against Him. Five Years' Penal Servitude.,1,,
"Nine Months' Hard Labour On Each Indictment, To Run Concurrently;",1,,
He Received A Good Character.—Three Months' Hard Labour.,1,,
One Week'S Imp,1,,
Nine-Months' Hard Labour;,1,,
"Nine Months' Hard Labour On The First Indictment, And Eighteen Months On The Second, To Run Concurrently.",1,,
"Nine, Months' Imprisonment",1,,
Nine Months' Hard Labour On The Second Count,1,,
Nine. Months' Imprisonment.,1,,
Nine Months' Hard Labour Part Of Which Is To Run Concurrently With His Former Sentence.,1,,
"Hiller, Nine Months' Hard Labour;",1,,
One Year And Nine Months' Imprisonment,1,,
"Norton, Eighteen Months' Hard Labour;",1,,
One Year And Ten Months' Imprisonment.,1,,
Not Guilty On Second And Third Counts. Sentence On First Count.—Twelve Months' Hard Labour.,1,,
One Year'S Hard Labour On The First Indictment,1,,
"O'Connell, Eight Months' Hard Labour",1,,
"He Was Sentenced To 38 Days' Imprisonment, Entitling. Him To Immediate Discharge.",1,,
"His Lordship Said He Was Satisfied That Prisoner Was In A Very Bad State Of Health Mentally, And Probably Also Physically. She Would Have To Go To Prison For 12 Months, During Which Time He Hoped She Would Be Restored To Health.",1,,
Ordered To Be Detained As A Criminal Lunatic During Her Majesty'S Pleasure.,1,,
Of Burglary.—Six Years Penal Servitude.,1,,
"Nine Months' Hard Labour, Having To Complete Two Years And Four Months Of His Former Sentence.",1,,
Of Conspiracy.—Eight Months' Hard Labour.,1,,
Ordered To Be Detained During His' Majesty'S Pleasure.,1,,
Of Falsifying The Books And Obtaining The Cheque By That Means.—Six Months' Hard Labour.,1,,
"Nine Months' Hard Labour, To Run Concurrently With A Sentence Which He Is Now Servinq.",1,,
Of Forgery—Five Years' Penal Servitude.,1,,
Ordered To Remain In Custody Till Next Sessions.,1,,
Of Larceny.—Seven Years' Penal Servitude.,1,,
"Padley, Twelve Months' Hard Labour",1,,
Of Manslaughter.—Eighteen Years' Penal Servitude,1,,
"Peaumier, Three Years' Penal Servitude.",1,,
Of Manslaughter.—Ten Years' Penal Servitude.,1,,
One Days' Imprisonment,1,,
Of Receiving—Eighteen Months' Imprisonment,1,,
Nine Months Further Hard Labour.,1,,
Of Receiving—Five Years' Penal Servitude.,1,,
Imprisoned Till The Fine Be Paid.,1,,
Of Receiving—Fourteen Years' Penal Servitude.,1,,
One Month And Three Days' Hard Labour.,1,,
Of Receiving—Twelve Months' Imprisonment.,1,,
Imprisoned Two Years.,1,,
Nine Imprisonment,1,,
"In Sentencing B. P. Aske To 15 Months' Imprisonment, With Hard Labour, Judge Rentoul Stated That Three Or Four Months Of That Would Have Gone To The Wife Naturally.",1,,
Of Receiving.—Five Years Penal Servitude.,1,,
He Received A Good Charaeter—Recommended To Mercy By The Jury—Nine Months' Imprisonment.,1,,
Of Receiving.—Nine Months' Hard Labour.,1,,
One Month Imprisonment In The Second Division.,1,,
Of Receiving.—Nine Months' Imprisonment.,1,,
In The Name Of William Restall—Twelve Months' Hard Labour.,1,,
Nine Month,1,,
"One Month In Newgate,",1,,
Of Receiving.—Six Years' Penal Servitude.,1,,
Inspector Abbott Stated That He Had Learnt From Inquiries That The Prisoner Had For Two Years Past Been Receiving Tea From Lads In The Employment Of Tea Merchants; There Were Other Indictments Against The Prisoner For Similar Offences.—Twelve Months' Hard Labour.,1,,
Of Receiving.—Twelve Month' Hard Labour.,1,,
It Was Stated The Prisoner Had Been Four Months In Prison And His Health Was Giving Way—Three Months' Imprisonment.,1,,
"His Lordship Was Certain That The Accused Had No Idea Of Doing Any Harm To The Child And That It Was Quite Unintentional On Her Part. He Passed Upon Her A Nominal Sentence Of One Day'S Imprisonment, Which Would Entitle Her To Be At Once Discharged",1,,
Nine Months Impritonment,1,,
Of The Attempt—Two Years' Imprisonment.,1,,
He Received An Excellent Character.—Five Months' Hard Labour.,1,,
Of The Attempt.—Five Years' Penal Servitude.,1,,
"One Month,",1,,
Of The Attempt.—Two Years'. Imprisonment.,1,,
"One Month, Hard Labour",1,,
Of The Other Two Utterings.—Twelve Months' Hard Labour.,1,,
James 20 Months' Imprisonment,1,,
"Of Unlawfully Uttering Counterfeit Coin, And Several Other Convictions Were Proved Against Him.—Three Years' Penal Servitude.",1,,
Nine Months More On The Assault.,1,,
Of Unlawfully Wounding.—Eighteen Months' Imprisonment,1,,
"Nine Months On Each Indictment, To Run Consecutively.",1,,
Of Unlawfully Wounding.—Five Years' Penal Servitude,1,,
One Month'S Hard 'Labour.,1,,
Of Unlawfully Wounding.—Five Years' Penal Servitude Each,1,,
He Received An Excellent Character.—Three Months' Imprisonment.,1,,
Of Unlawfully Wounding.—Nine Months' Imprisonment.,1,,
One Month'S Hard Labour For The Assault On The Police,1,,
Of Unlawfully Wounding.—Six Months' Imprisonment.,1,,
One Month'S Hard Labour To Follow The Completion Of His Unexpired Term Of Penal Servitude,1,,
Of Uttering The Half-Sovereign Only.—Six Months' Imprisonment.,1,,
"One Month'S Hard Labour, Dating From Commencement Of This Session",1,,
Of Uttering. Seven Years' Penal Servitude,1,,
He Sentenced Robert To 18 Months' Hard Labour.,1,,
Of Uttering.—Eight Months' Hard Labour.,1,,
"Jordan, 14 Months' Hard Labour",1,,
Of Uttering.—Five Years' Penal Servitude.,1,,
One Month'S Im-Prisonmeht.,1,,
Of Uttering.—Four Years' Penal Servitude.,1,,
Nine Months; All With Hard Labour.,1,,
Of Uttering.—Nine Months' Hard Labour.,1,,
Nine Months; Hard Labour.,1,,
On Account Of His Youth.—Three Years' Penal Servitude.,1,,
"He Then Pleaded Guilty To A Conviction Of Felony At Clerkenwell In February, 1899, In The Name Of George Anderson. Eighteen Other Convictions Were Proved Against Him.—Three Years' Penal Servitude",1,,
"On Count 3, Six Months' Hard Labour; To Run Concurrently.",1,,
"Nine Months' ""Hard Labour.",1,,
Nine Month Hard Labour.,1,,
"He Then Pleaded Guilty To A Conviction Of Felony At Guildhall On December 29Th, 1898, In The Name Of William Toomey. Three Other Convictions Were Proved Against Him.—Twelve Months' Hard Labour.",1,,
"On Each Count, Six Months' Hard Labour; To Run Concurrently.",1,,
One Month'S Imprisonment On The Uttering Count; To Run Concurrently.,1,,
Nine Month Imprisonment,1,,
Nine Months' Hard Labour And,1,,
On Each Of The Other Counts Three Years' Penal Servitude; To Run Concurrently With The Previous Sentence Of Three Years.,1,,
"One Month'S Imprisonment, And Four Years In A Reformatory",1,,
"Hodges, 18 Months",1,,
"One Month'S Imprisonment, And To Go Into The Infirmary Afterwards",1,,
Nine Month In The Second Division.,1,,
"One Month'S Imprisonment, His Former Sentence Not Having Expired.",1,,
Nine Month? Imprisonment.,1,,
"Krebes, 12 Months' Hard Labour",1,,
On Second Count—Five Years' Penal Servitude.,1,,
Lara Six Months' Hard Labour.,1,,
On Second Count.—Ten Years Penal Servitude.,1,,
Lemon Four Months' Hard Labour,1,,
On Second Count.—Twelve Months' Hard Labour.,1,,
One Month'S Imprisonment;,1,,
On Second Count.—Twenty Years Penal Servitude.,1,,
One Month'S Solitary Confinement,1,,
On Second Count.—Twenty Years' Penal Servitude.,1,,
One Months Hard Labour,1,,
"On The 1St Count, Three Months' Hard Labour;",1,,
Nine Months' Hard Labour For Assault; To Be Concurrent.,1,,
He Received An Excellent Character—Six Months' Hard Labour.,1,,
"Louisa Marshall, Six Months' Hard Labour.",1,,
Howe 12 Months,1,,
"He Received A Good, Character—Eighteen Month'S Imprisonment.",1,,
On The First Count.—Penal Servitude For Life,1,,
Nine Months' Hard Labour From The Day He Was Taken In Custody,1,,
Nine Month' Imprisonment,1,,
"One Months' Imprisonment,",1,,
"On The First Nine Counts, Five Years' Penal Servitude;",1,,
"Nine Months' Hard Labour On Each Count, To Run Concurrently.",1,,
"However, Prisoner Had Pleaded Guilty To Shooting At The Girl And Wounding Her With Intent To Murder. He Should Send Him To Penal Servitude, And There He Would Be Properly Treated, To See What Was The Matter With Him. The Prisoner Would Be Watched, And If He Was Really Insane The Home Secretary Would Order His Removal To An Asylum, Or If That Was Not Done He Would Be Treated Is A Way Appropriate For A Criminal Thus Afflicted. Any Attempt Now To Fix A Limit As To When He Should Be Released Upon The Public Would Be Quite An Ordinary. He Should Pass The Maximum Sentence For The Crime To Which Prisoner Had Pleaded Guilty In Order That The Matter Should Be Fully Considered By The Home Secretary, So That He, Under The Advice Of Medical Experts, Might Determine What Should Be Done. He Should Pass Upon The Prisoner A Sentence Of Penal Servitude For Life, Not With The Idea That He Was To Be Treated As An Ordinary Criminal, But That People Must Be Protected Against Him, And He Must Be Protected Against Himself, Because He Had Intended, Not Only To Kill The Girl, But Also To Commit Suicide",1,,
One Week,1,,
"Humphreys To Two Years Less A Fortnight, With Hard Labour In Each Case.",1,,
One Week Solitary Confinement.,1,,
"On The Remaining 10, Four Days' Imprisonment; To Run Concurrently",1,,
One Week Without Hard Labour.,1,,
On The Second And Third Counts.—Twelve Months' Imprisonment.,1,,
"Nine Months' Hard Labour On Each Indictment, To Run Concurrently.",1,,
"On The Second Count. (Sergeant Potter Said That The Prisoner Was A Constant Associate Of Burglars, And That He Had Been Constantly Watched As A Receiver Of Stolen Goods.) Four Years Penal Servitude.",1,,
One Week'S Hard Labour.,1,,
On The Second Count.—Five Years' Penal Servitude.,1,,
Nine Months' Hard Labour On The First Indictment,1,,
On The Second Count.—Four Years' Penal Servitude. The Officer Stated That A Great Quantity Of Stolen Property Was Found At Goodalls,1,,
One Week'S Imprisonment Without Hard Labour,1,,
On The Second Count.—Recommended To Mercy By The Prosecutrix.—Six Years' Penal Servitude.,1,,
"Nine Months' Hard Labour On The Other Counts, To Run Concurrently.",1,,
On The Second Count.—Seven Years' Penal Servitude,1,,
One Weeks Imprisonment.,1,,
Nine Month'' Hard Labour.,1,,
One Year And Eight Month Hard Labour.,1,,
Nine Month'S Hard Labour,1,,
"One Year And Eight Months' Hard Labour On Each Indictment, The Sentences To Run Concurrently",1,,
Hunt Six Months' Hard Labour.,1,,
One Year And Eight Months' Imprisonment.,1,,
"I Pass Upon You A Sentence Of Six Months' Imprisonment With Hard Labour. Having Regard To The Fact That You Remained In Custody, When You Might Have Been Admitted To Bail, I Will Consider That You Have In Effect Already Served One Month Of That Term, And The Sentence Upon You Therefore Is That You Be Imprisoned With Hard Labour For Five Calendar Months.",1,,
One Year And Nine Months' Hard Labour.,1,,
On The Third And Fourth Counts.—Six Months' Imprisonment.,1,,
Nine Months' Hard Labour To Run Concurrently With A Previous Sentence By A Magistrate Of Six Months For A Similar Offence.,1,,
On The Third Count—Five Years' Penal Servitude,1,,
"Nine Months' Hard Labour Upon Each Indictment, To Run Concurrently",1,,
On The Third Count.—Five Years' Penal Servitude.,1,,
"One Year More, Hard Labour",1,,
Imprisoned Eight Days,1,,
"Nine Months' Hard Labour Upon Each Indictment, To Run Concurrently.",1,,
One Day,1,,
Nine Months' Hard Labour Upon The Forgery Indictment,1,,
One Day Imprisonment.,1,,
One Year'S Imprisonment On This Indictment,1,,
One Day On The Second.,1,,
"Nine Months' Hard Labour, And",1,,
One Day.,1,,
Ordered The Prisoner'S Detention Until His Majesty'S Pleasure Was Known,1,,
"Imprisoned For 12 Months Without Hard Labour, As There Was No Power To Order Him Hard Labour.",1,,
"Nine Months' Hard Labour, Having The Remainder Of His Former Sentence To Serve",1,,
Imprisoned For A Week In Newgate.,1,,
Ordered To Be Detained During Her Majesty'S Pleasure,1,,
Imprisoned For Oneday,1,,
"Nine Months' Hard Labour, The Charge At Bury St. Edmunds Being Taken Into Account.",1,,
Imprisoned One Day,1,,
"Nine Months' Hard Labour, To Date From The Day Of His Arrest.",1,,
One Day'S Imprisonment Prisoner Being Given Into Her Mother'S Charge.,1,,
"Ordered To Be Detained In A Criminal Lunatic Asylum, Till Her Majesty' Pleasure Be Known.",1,,
